"","Plant_ID","Sp_Code","Scientific_Name","Native_Status","Growth_Habit","Growth_2","Rating","Rating_2","Source","Plot","Block","Shelter","Plot_number","Population","Treatment","Recorder","Collection_Date","Flower_1_g","Flower_2_g","Flower_3_g","Flower_4_g","Flower_5_g","Flower_6_g","Flower_7_g","Flower_8_g","Flower_9_g","Flower_10_g","Flower_Count","Veg_Mass","fl_average","total_fl_mass","Precip_mm","precip_dif","spei_avg","Veg_Mass_ln","total_fl_mass_ln","RV","rating.n"
"278","B6.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","B6",2,"B",6,"SEDG","Drought","SS","5/17/23",0.0017,0.0012,0.0014,0.0016,6e-04,0.0012,8e-04,9e-04,0.0024,0.0011,1046,1.55,0.00129,1.34934,380,-130,-2.38062500953674,0.438254930931155,0.299615584016312,0.683655933727253,5
"279","B8.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","B8",2,"B",8,"WWP","Drought","MF","5/17/23",0.0012,0.0016,0.0019,0.0012,6e-04,0.001,0.0015,0.0014,0.0012,9e-04,642,0.79,0.00125,0.8025,320,-190,-2.28218921025594,-0.23572233352107,-0.220023423977966,0.933400839417278,5
"280","C1.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","C1",3,"C",1,"MCL","Drought","AC","5/17/23",7e-04,7e-04,0.0011,0.0011,6e-04,7e-04,2e-04,8e-04,0.0013,0.0011,1070,1.45,0.00083,0.8881,757,247,-1.89865398406983,0.371563556432483,-0.118670929717679,-0.319382586540729,5
"281","C2.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","C2",3,"C",2,"SEDG","Drought","LT","5/17/23",0.0011,0.0012,0.0015,0.0012,0.0014,0.0011,0.0015,0.0012,0.0011,9e-04,126,0.27,0.00122,0.15372,380,-130,-2.38062500953674,-1.30933331998376,-1.87262251328549,1.43021069173487,5
"282","C6.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","C6",3,"C",6,"WWP","Drought","LT","5/17/23",0.0015,9e-04,8e-04,9e-04,0.0015,7e-04,0.0017,0.0016,0.0014,0.0012,700,0.52,0.00122,0.854,320,-190,-2.28218921025594,-0.653926467406664,-0.157824085193567,0.241348367224628,5
"283","C7.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","C7",3,"C",7,"WWP","Drought","MF","5/17/23",0.001,0.0014,6e-04,0.0017,6e-04,7e-04,6e-04,0.0012,0.0015,0.0011,716,0.61,0.00104,0.74464,320,-190,-2.28218921025594,-0.49429632181478,-0.29485439886821,0.596513439116175,5
"284","D3.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","D3",4,"D",3,"WWP","Control","MR","5/17/23",0.0025,0.0011,0.0023,0.0026,0.0028,0.0026,0.0028,0.0027,0.0023,0.0024,466,0.52,0.00241,1.12306,320,-190,-2.28218921025594,-0.653926467406664,0.116057102646072,-0.177477298183587,5
"285","D4.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","D4",4,"D",4,"MCL","Control","AS","5/17/23",0.0015,4e-04,0.0019,0.0014,0.001,0.0012,0.0016,0.0021,5e-04,0.0012,584,0.43,0.00128,0.74752,757,247,-1.89865398406983,-0.843970070294529,-0.290994218222384,0.344792106337175,5
"286","D5.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","D5",4,"D",5,"WWP","Control","OH","5/17/23",6e-04,4e-04,0.0012,0.0011,0.0012,0.001,0.001,0.0013,0.0012,7e-04,148,0.29,0.00097,0.14356,320,-190,-2.28218921025594,-1.23787435600162,-1.94100221270273,1.56801229728374,5
"287","D7.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","D7",4,"D",7,"SEDG","Control","AS","5/17/23",0.0014,0.0011,0.0012,8e-04,5e-04,0.0014,0.0016,0.0014,7e-04,0.0012,275,0.29,0.00113,0.31075,380,-130,-2.38062500953674,-1.23787435600162,-1.16876654859132,0.944172195606732,5
"288","D8.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","D8",4,"D",8,"SEDG","Control","JBL","5/17/23",0.00095,0.002366667,0.00205,0.0021,0.000866667,9e-04,0.00095,6e-04,0.0011,0.00125,423,0.37,0.0013133334,0.5555400282,380,-130,-2.38062500953674,-0.994252273343867,-0.587814614532706,0.591212743779574,5
"289","E2.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","E2",5,"E",2,"WWP","Control","JBL","5/17/23",0.002,0.000916667,0.000833333,0.000871429,0.0013,0.0011,0.000971429,0.0014,0.00052,0.000888,1286,1.48,0.0010800858,1.3889903388,320,-190,-2.28218921025594,0.392042087776024,0.328577108240458,0.838116922865119,5
"290","E4.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","E4",5,"E",4,"WWP","Control","OH","5/17/23",0.001,6e-04,0.0011,8e-04,6e-04,0.0012,9e-04,0.0017,8e-04,0.0013,733,0.92,0.001,0.733,320,-190,-2.28218921025594,-0.083381608939051,-0.310609577095486,3.72515691466844,5
"291","E5.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","E5",5,"E",5,"SEDG","Control","AT","5/17/23",7e-04,7e-04,0.0016,4e-04,6e-04,8e-04,3e-04,0.0019,4e-04,4e-04,1481,1.12,0.00078,1.15518,380,-130,-2.38062500953674,0.113328685307003,0.144256175987162,1.27290081585591,5
"292","E6.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","E6",5,"E",6,"SEDG","Control","JBL","5/17/23",0.0017,0.002033333,0.0021,0.0025,0.00215,0.002,3e-04,0.0024,0.00195,2e-04,312,0.26,0.0017333333,0.5407999896,380,-130,-2.38062500953674,-1.34707364796661,-0.614705773484152,0.456326775014895,5
"293","E7.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","E7",5,"E",7,"MCL","Control","MR","5/17/23",0.0013,0.0011,8e-04,7e-04,8e-04,0.001,5e-04,9e-04,6e-04,8e-04,108,0.1,0.00085,0.0918,757,247,-1.89865398406983,-2.30258509299405,-2.38814298135569,1.03715731879876,5
"294","F4.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","F4",1,"F",4,"MCL","Control","MR","5/17/23",0.0017,9e-04,0.0015,0.0017,0.002,0.0022,0.0018,0.0016,0.0022,0.0015,1159,0.83,0.00171,1.98189,757,247,-1.89865398406983,-0.186329578191493,0.684050934872183,-3.67118812542566,5
"295","F5.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","F5",1,"F",5,"MCL","Control","AS","5/17/23",5e-04,0.0014,5e-04,0.0013,2e-04,0.0022,5e-04,9e-04,0.0016,9e-04,925,0.61,0.001,0.925,757,247,-1.89865398406983,-0.49429632181478,-0.0779615414697118,0.157722277162574,5
"296","F6.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","F6",1,"F",6,"SEDG","Control","MF","5/17/23",6e-04,7e-04,7e-04,1e-04,2e-04,2e-04,4e-04,1e-04,1e-04,5e-04,466,0.21,0.00036,0.16776,380,-130,-2.38062500953674,-1.56064774826467,-1.78522089238847,1.14389739412594,5
"297","F7.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","F7",1,"F",7,"WWP","Control","MR","5/17/23",5e-04,8e-04,0.001,0.0011,9e-04,6e-04,0.0011,9e-04,9e-04,0.001,513,0.84,0.00088,0.45144,320,-190,-2.28218921025594,-0.174353387144778,-0.795312805321252,4.56149902416779,5
"298","G2.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","G2",2,"G",2,"MCL","Control","AS","5/17/23",0.0019,2e-04,2e-04,0.0017,3e-04,0.0019,0.0016,0.0019,0.0016,0.0017,227,0.1,0.0013,0.2951,757,247,-1.89865398406983,-2.30258509299405,-1.22044099703324,0.530030790500041,5
"299","G3.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","G3",2,"G",3,"SEDG","Control","SS","5/17/23",7e-04,0.0016,0.0021,0.0011,0.0022,0.0022,0.0012,0.0016,9e-04,6e-04,407,0.46,0.00142,0.57794,380,-130,-2.38062500953674,-0.776528789498996,-0.548285221926373,0.706071982572748,5
"300","G4.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","G4",2,"G",4,"WWP","Control","MH","5/17/23",5e-04,7e-04,4e-04,4e-04,4e-04,0.0016,0.0015,4e-04,4e-04,0.001,151,0.11,0.00073,0.11023,320,-190,-2.28218921025594,-2.20727491318972,-2.20518618700691,0.999053708185452,5
"301","G5.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","G5",2,"G",5,"MCL","Control","LT","5/17/23",0.0012,7e-04,3e-04,6e-04,6e-04,3e-04,8e-04,2e-04,0.001,7e-04,161,0.2,0.00064,0.10304,757,247,-1.89865398406983,-1.6094379124341,-2.27263801662609,1.41206939333806,5
"302","H1.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","H1",3,"H",1,"SEDG","Control","AS","5/17/23",0.0014,0.0011,0.0013,0.0018,0.0013,0.0015,0.0011,0.001,0.0013,0.0014,176,0.11,0.00132,0.23232,380,-130,-2.38062500953674,-2.20727491318972,-1.45963954734571,0.661285795721924,5
"303","H3.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","H3",3,"H",3,"WWP","Control","AC","5/17/23",6e-04,9e-04,9e-04,0.001,0.0012,0.0013,0.0014,0.0013,0.0012,0.001,229,0.29,0.00108,0.24732,320,-190,-2.28218921025594,-1.23787435600162,-1.39707223429177,1.12860584559193,5
"304","H4.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","H4",3,"H",4,"MCL","Control","AS","5/17/23",6e-04,2e-04,7e-04,0.0023,5e-04,0.0023,4e-04,0.0021,0.0023,6e-04,306,0.25,0.0012,0.3672,757,247,-1.89865398406983,-1.38629436111989,-1.0018486202358,0.722681018067821,5
"305","H7.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","H7",3,"H",7,"MCL","Control","MH","5/17/23",0.0013,0.002,0.0018,9e-04,0.0021,0.0023,0.0021,0.0012,0.0011,0.0023,263,0.27,0.00171,0.44973,757,247,-1.89865398406983,-1.30933331998376,-0.799107876289804,0.610316612350256,5
"306","H8.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","H8",3,"H",8,"SEDG","Control","AS","5/17/23",2e-04,3e-04,7e-04,0.0029,0.0012,5e-04,8e-04,0.0012,0.0011,0.0014,863,0.54,0.00103,0.88889,380,-130,-2.38062500953674,-0.616186139423817,-0.117781785657165,0.191146437937244,5
"307","I2.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","I2",4,"I",2,"SEDG","Drought","LT","5/17/23",0.0011,5e-04,9e-04,0.001,0.001,8e-04,9e-04,7e-04,6e-04,9e-04,1021,0.93,0.00084,0.85764,380,-130,-2.38062500953674,-0.0725706928348354,-0.153570847962249,2.1161551855618,5
"308","I3.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","I3",4,"I",3,"WWP","Drought","MF","5/17/23",9e-04,5e-04,0.001,4e-04,8e-04,0.0011,6e-04,7e-04,3e-04,0.001,1840,1.36,0.00073,1.3432,320,-190,-2.28218921025594,0.307484699747961,0.295054826781194,0.959575637496906,5
"309","J3.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","J3",5,"J",3,"MCL","Drought","MR","5/17/23",0.0022,9e-04,0.0026,0.0026,0.0012,0.0021,0.0026,0.0025,0.002,0.0024,421,0.58,0.00211,0.88831,757,247,-1.89865398406983,-0.544727175441672,-0.118434497811781,0.217419844559347,5
"310","J4.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","J4",5,"J",4,"WWP","Drought","MH","5/17/23",7e-04,9e-04,0.0012,0.0011,0.0011,9e-04,7e-04,0.001,7e-04,9e-04,154,0.07,0.00092,0.14168,320,-190,-2.28218921025594,-2.65926003693278,-1.95418428550756,0.734860171012662,5
"311","J5.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","J5",5,"J",5,"SEDG","Drought","AS","5/17/23",0.0017,0.0012,0.0013,0.0012,0.0012,0.0016,4e-04,0.0016,5e-04,7e-04,356,0.32,0.00114,0.40584,380,-130,-2.38062500953674,-1.13943428318836,-0.901796285723703,0.791442120909594,5
"312","J7.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","J7",5,"J",7,"WWP","Drought","AS","5/17/24",0.0011,0.0011,0.0016,0.0015,0.0019,0.0017,0.0012,6e-04,6e-04,0.0011,2930,2.3,0.00124,3.6332,320,-190,-2.28218921025594,0.832909122935104,1.29011380264592,1.54892504730848,5
"313","J8.BROMAD.1","BROMAD","Bromus madritensis","Non-native","Grass","Grass","High","Invasive","Cal IPC","J8",5,"J",8,"SEDG","Drought","JBL","5/17/23",0.0012,5e-04,0.00094,9e-04,0.00065,0.001025,0.0011,7e-04,6e-04,6e-04,522,0.42,0.0008215,0.428823,380,-130,-2.38062500953674,-0.867500567704723,-0.846711032604313,0.976035133722833,5
"314","I2.CALMEN.1","CALMEN","Calandrinia menziesii","Native","Forb","Forb","Native","Native","CalFlora","I2",4,"I",2,"SEDG","Drought","MR","5/11/23",0.0029,0.0019,0.0013,0.0027,0.0021,0.0027,0.0036,0.0018,0.0037,0.0035,186,1.2,0.00262,0.48732,380,-130,-2.38062500953674,0.182321556793955,-0.71883428749593,-3.9426730450108,1
"315","J8.CALMEN.1","CALMEN","Calandrinia menziesii","Native","Forb","Forb","Native","Native","CalFlora","J8",5,"J",8,"SEDG","Drought","MR","5/11/23",0.0106,0.0065,0.009,0.0136,0.0114,0.0107,0.0041,0.0035,0.0075,0.0046,181,3.19,0.00815,1.47515,380,-130,-2.38062500953674,1.16002091679675,0.38875967953646,0.335131611772975,1
"316","A2.CAUCOU.1","CAUCOU","Caulanthus coulteri","Native","Forb","Forb","Native","Native","CalFlora","A2",1,"A",2,"WWP","Drought","LS","4/21/23",0.0068,0.0058,NA,NA,NA,NA,NA,NA,NA,NA,2,0.1836,0.0063,0.0126,320,-190,-2.28218921025594,-1.69499580079575,-4.3740584650247,2.58057185921713,1
"317","A4.CAUCOU.1","CAUCOU","Caulanthus coulteri","Native","Forb","Forb","Native","Native","CalFlora","A4",1,"A",4,"WWP","Drought","MH","5/11/23",0.0088,0.0092,0.0078,0.0059,0.008,0.0073,0.0061,0.0082,0.0091,0.0094,183,7.73,0.00798,1.46034,320,-190,-2.28218921025594,2.04510886259933,0.378669285321001,0.185158498036977,1
"318","A6.CENMEL.1","CENMEL","Centaurea melitensis","Non-native","Forb","Forb","Moderate","Invasive","Cal IPC","A6",1,"A",6,"SEDG","Drought","SS","8/22/23",0.0758,0.1366,0.0382,0.0824,0.0611,0.105,0.0703,0.1221,0.0624,0.1337,747,49.76,0.08876,66.30372,380,-130,-2.38062500953674,3.90721144843092,4.19424600421507,1.07346276483179,4
"319","A7.CENMEL.1","CENMEL","Centaurea melitensis","Non-native","Forb","Forb","Moderate","Invasive","Cal IPC","A7",1,"A",7,"SEDG","Drought","JBL","8/22/23",0.089,0.0828,0.0751,0.0951,0.0269,0.1298,0.0565,0.1159,0.0898,0.08535,657,55.85,0.084625,55.598625,380,-130,-2.38062500953674,4.02266952551521,4.01815847073491,0.998878591753142,4
"320","B3.CENMEL.1","CENMEL","Centaurea melitensis","Non-native","Forb","Forb","Moderate","Invasive","Cal IPC","B3",2,"B",3,"SEDG","Drought","AT","8/22/23",0.1632,0.1729,0.1826,0.2198,0.1787,0.2455,0.1222,0.2107,0.177,0.099,208,43.18,0.17716,36.84928,380,-130,-2.38062500953674,3.76537742508666,3.60683607977418,0.957894965785844,4
"321","B6.CENMEL.1","CENMEL","Centaurea melitensis","Non-native","Forb","Forb","Moderate","Invasive","Cal IPC","B6",2,"B",6,"SEDG","Drought","MR","8/22/23",0.101,0.1998,0.0966,0.1025,0.0692,0.1369,0.068,0.1217,0.1611,0.1563,699,65.63,0.12131,84.79569,380,-130,-2.38062500953674,4.18403290848563,4.4402447160345,1.06123561003291,4
"322","C2.CENMEL.1","CENMEL","Centaurea melitensis","Non-native","Forb","Forb","Moderate","Invasive","Cal IPC","C2",3,"C",2,"SEDG","Drought","MH/MR","8/22/23",0.1586,0.1828,0.2077,0.2207,0.11566,0.1843,0.1291,0.1099,0.1476,0.1241,1871,77.02,0.158046,295.704066,380,-130,-2.38062500953674,4.34406512838676,5.68935917718662,1.30968551553449,4
"323","D7.CENMEL.1","CENMEL","Centaurea melitensis","Non-native","Forb","Forb","Moderate","Invasive","Cal IPC","D7",4,"D",7,"SEDG","Control","AT","8/22/23",0.1584,0.1386,0.1179,0.1896,0.1481,0.1469,0.1572,0.1087,0.0496,0.1415,343,33.04,0.13565,46.52795,380,-130,-2.38062500953674,3.49771894865278,3.84005320728874,1.09787357522474,4
"324","D8.CENMEL.1","CENMEL","Centaurea melitensis","Non-native","Forb","Forb","Moderate","Invasive","Cal IPC","D8",4,"D",8,"SEDG","Control","MR","8/22/23",0.1637,0.0888,0.0965,0.0998,0.0852,0.0637,0.0971,0.1599,0.089,0.1141,117,7.96,0.10578,12.37626,380,-130,-2.38062500953674,2.07442899985629,2.51578012145345,1.21275788259214,4
"325","E5.CENMEL.1","CENMEL","Centaurea melitensis","Non-native","Forb","Forb","Moderate","Invasive","Cal IPC","E5",5,"E",5,"SEDG","Control","JBL","8/22/23",0.1542,0.1079,0.0653,0.1305,0.119,0.0421,0.0802,0.1498,0.1046,0.0453,535,23.4,0.09989,53.44115,380,-130,-2.38062500953674,3.15273602236366,3.97858104845793,1.26194550391667,4
"326","E6.CENMEL.1","CENMEL","Centaurea melitensis","Non-native","Forb","Forb","Moderate","Invasive","Cal IPC","E6",5,"E",6,"SEDG","Control","LT","8/22/23",0.0421,0.0708,0.0933,0.0996,0.1024,0.1271,0.1115,0.0761,0.1347,0.1768,330,22.71,0.10344,34.1352,380,-130,-2.38062500953674,3.12280535611747,3.53032910994199,1.13049924902498,4
"327","F6.CENMEL.1","CENMEL","Centaurea melitensis","Non-native","Forb","Forb","Moderate","Invasive","Cal IPC","F6",1,"F",6,"SEDG","Control","LT","8/22/23",0.1373,0.1334,0.1641,0.1565,0.1321,0.1428,0.1535,0.1589,0.1422,0.1633,390,14.73,0.14841,57.8799,380,-130,-2.38062500953674,2.68988623047454,4.05837017404928,1.50875160743632,4
"328","G3.CENMEL.1","CENMEL","Centaurea melitensis","Non-native","Forb","Forb","Moderate","Invasive","Cal IPC","G3",2,"G",3,"SEDG","Control","SS","8/22/24",0.055,0.0638,0.1381,0.1799,NA,NA,NA,NA,NA,NA,246,9.36,0.1092,26.8632,380,-130,-2.38062500953674,2.2364452904895,3.29075732026103,1.47142312591102,4
"329","H1.CENMEL.1","CENMEL","Centaurea melitensis","Non-native","Forb","Forb","Moderate","Invasive","Cal IPC","H1",3,"H",1,"SEDG","Control","JBL","8/22/24",0.1565,0.1115,0.196,0.1071,0.2409,0.0966,0.1834,0.2146,0.1819,0.1281,685,17.17,0.16166,110.7371,380,-130,-2.38062500953674,2.84316367490938,4.70715892358579,1.6556060296936,4
"330","H8.CENMEL.1","CENMEL","Centaurea melitensis","Non-native","Forb","Forb","Moderate","Invasive","Cal IPC","H8",3,"H",8,"SEDG","Control","AS","8/22/23",0.1552,0.1898,0.1539,0.1311,0.1824,0.213,0.1868,0.1167,0.1052,0.0963,1046,48.73,0.15304,160.07984,380,-130,-2.38062500953674,3.88629485685541,5.07567269077473,1.30604415715428,4
"331","I2.CENMEL.1","CENMEL","Centaurea melitensis","Non-native","Forb","Forb","Moderate","Invasive","Cal IPC","I2",4,"I",2,"SEDG","Drought","AS","8/22/23",0.0232,0.0714,0.0543,0.079,0.0317,0.0642,0.0213,0.0887,0.021,0.0196,237,4.76,0.04744,11.24328,380,-130,-2.38062500953674,1.56024766824333,2.41977061684246,1.55088878906441,4
"332","J8.CENMEL.1","CENMEL","Centaurea melitensis","Non-native","Forb","Forb","Moderate","Invasive","Cal IPC","J8",5,"J",8,"SEDG","Drought","MF","8/22/23",0.1094,0.0644,0.1067,0.0865,0.0932,0.1214,0.1078,0.0949,0.1323,0.1284,654,50.53,0.1045,68.343,380,-130,-2.38062500953674,3.92256721930382,4.22453914387993,1.07698323768425,4
"333","A1.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","A1",1,"A",1,"ANGELO","Drought","MF & AS","8/3/23",7e-04,0.00035,4e-04,2e-04,0.00025,2e-05,8e-04,7.5e-05,3e-04,0.000167,278,0.57,0.0003262,0.0906836,1780,1270,-1.53443356355031,-0.562118918153541,-2.40037875408672,4.27023299975659,1
"334","A3.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","A3",1,"A",3,"BORR","Drought","JBL","8/3/23",0.00045,5e-04,0.00042,0.00034,0.000333333,0.00034,0.00046,4e-04,4e-04,4e-04,1120,2.48,0.0004043333,0.452853296,603,93,-1.54647719860077,0.908258560176891,-0.792187055839428,-0.872204337589885,1
"335","B1.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","B1",2,"B",1,"BORR","Drought","MF","6/12/23",2e-04,1e-04,1e-04,3e-04,2e-04,3e-04,3e-04,1e-04,1e-04,1e-04,96,0.15,0.00018,0.01728,603,93,-1.54647719860077,-1.89711998488588,-4.05820551560623,2.13914014292056,1
"336","B4.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","B4",2,"B",4,"ANGELO","Drought","AS","8/3/23",0.0012,0.0013,0.0022,8e-04,0.00035,2e-04,1e-04,8e-04,6e-04,7e-04,342,0.96,0.000825,0.28215,1780,1270,-1.53443356355031,-0.0408219945202552,-1.26531643456699,30.9959483713898,1
"337","B7.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","B7",2,"B",7,"BORR","Drought","JBL","8/3/23",0.00036,0.000566667,0.00025,0.000183333,3e-04,0.000366667,0.00024,0.000271429,0.00024,3e-04,505,1.09,0.0003078096,0.155443848,603,93,-1.54647719860077,0.0861776962410524,-1.86147071868668,-21.6003768942704,1
"338","C4.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","C4",3,"C",4,"BORR","Drought","MF","8/3/23",0.00035,0.00055,2e-04,6e-04,5e-04,2e-05,2.5e-05,1e-04,7e-04,7e-04,248,0.44,0.0003745,0.092876,603,93,-1.54647719860077,-0.82098055206983,-2.37649000884202,2.89469708247106,1
"339","C5.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","C5",3,"C",5,"BORR","Drought","NJ","5/31/23",2e-04,4e-04,4e-04,3e-04,7e-04,3e-04,3e-04,3e-04,2e-04,2e-04,34,0.15,0.00033,0.01122,603,93,-1.54647719860077,-1.89711998488588,-4.49005737888759,2.36677564659026,1
"340","C8.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","C8",3,"C",8,"ANGELO","Drought","MR","6/12/23",2e-04,0.00035,5e-04,4e-04,6e-04,9e-04,4e-04,2e-04,2e-04,2e-04,3804,7.02,0.000395,1.50258,1780,1270,-1.53443356355031,1.94876321803772,0.407183630602129,0.208944640802558,1
"341","D6.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","D6",4,"D",6,"BORR","Control","AS","8/3/23",0.000175,0.00016,0.000175,3e-04,4e-04,7e-04,3e-04,4e-04,0.00023,0.0016,98,0.14,0.000444,0.043512,603,93,-1.54647719860077,-1.96611285637283,-3.13471851686148,1.59437364274426,1
"342","E1.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","E1",5,"E",1,"ANGELO","Control","JBL","8/3/23",0.00055,0.000533333,0.00064,0.00042,0.000566667,0.00046,0.000675,0.000533333,0.001,0.000333333,722,0.78,0.0005711666,0.4123822852,1780,1270,-1.53443356355031,-0.2484613592985,-0.885804483145064,3.56515993330321,1
"343","E3.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","E3",5,"E",3,"ANGELO","Control","MF","8/3/23",0.00015,1e-04,2e-04,5e-05,0.00035,1e-04,2e-04,2e-04,2e-04,2e-04,788,1.35,0.000175,0.1379,1780,1270,-1.53443356355031,0.300104592450338,-1.98122649418288,-6.60178665713267,1
"344","G7.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","G7",2,"G",7,"ANGELO","Control","AS/JBL","8/3/23",3e-04,2e-04,1e-04,1e-04,0.00055,2e-04,3e-04,1e-04,5e-04,1e-04,2949,5.26,0.000245,0.722505,1780,1270,-1.53443356355031,1.66013102674962,-0.325030938604271,-0.195786316481688,1
"345","G8.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","G8",2,"G",8,"BORR","Control","NJ","8/3/23",4e-04,5e-04,3e-04,1e-04,3e-04,2e-04,3e-04,3e-04,3e-04,2e-04,80,0.2,0.00029,0.0232,603,93,-1.54647719860077,-1.6094379124341,-3.76360300030987,2.33845802390589,1
"346","H2.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","H2",3,"H",2,"ANGELO","Control","JBL","8/3/23",4e-04,0.00026,0.000283333,0.000266667,0.000175,0.00025,0.000233333,0.00036,0.00024,0.000216667,2390,4.5,0.0002685,0.641715,1780,1270,-1.53443356355031,1.50407739677627,-0.443610999089798,-0.294938943993574,1
"347","I8.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","I8",4,"I",8,"ANGELO","Drought","AS","5/31/23",7e-04,2e-04,4e-04,5e-04,0.0016,4e-04,2e-04,3e-04,0.00045,1e-04,71,0.39,0.000485,0.034435,1780,1270,-1.53443356355031,-0.941608539858445,-3.36868178998548,3.57758202839993,1
"348","J1.DAUPUS.1","DAUPUS","Daucus pusillus","Native","Forb","Forb","Native","Native","CalFlora","J1",5,"J",1,"BORR","Drought","JBL","8/3/23",3e-04,4e-04,4e-04,0.000425,NA,NA,NA,NA,NA,NA,164,0.22,0.00038125,0.062525,603,93,-1.54647719860077,-1.51412773262978,-2.77218880221845,1.83088172977563,1
